id,room_type,price,latitude,longitude
44059548,Entire home/apt,29,40.40948,-3.71061
44060845,Entire home/apt,35,40.43012,-3.70153
44061240,Entire home/apt,100,40.41116,-3.69584
44061431,Private room,15,40.35737,-3.68477
44062881,Entire home/apt,68,40.46683,-3.62815
44062884,Entire home/apt,44,40.40899,-3.69537
44068041,Private room,17,40.401,-3.70408
44069344,Private room,19,40.45852,-3.69918
44074130,Entire home/apt,60,40.43953,-3.69964
44075734,Entire home/apt,71,40.4445,-3.67288
44079650,Entire home/apt,50,40.4091,-3.69778
44080688,Private room,46,40.42183,-3.69974
44081816,Private room,29,40.48773,-3.68809
44082750,Private room,15,40.4274,-3.71811
44083195,Entire home/apt,69,40.47047,-3.58322
44086185,Entire home/apt,75,40.45017,-3.70476
44087114,Private room,17,40.42639,-3.67615
44088960,Entire home/apt,60,40.43176,-3.6695
44091617,Entire home/apt,120,40.42949,-3.67461
44091904,Private room,20,40.42157,-3.7092
44092403,Entire home/apt,75,40.40931,-3.65057
44094015,Entire home/apt,250,40.42147,-3.70879
44094100,Private room,25,40.40587,-3.69653
44094519,Private room,20,40.42543,-3.6978
44094586,Entire home/apt,51,40.47259,-3.57781
44097083,Entire home/apt,52,40.43254,-3.71557
44097601,Private room,70,40.39868,-3.7177
44103632,Private room,29,40.48574,-3.68778
44103934,Private room,25,40.44001,-3.71534
44107639,Private room,32,40.42269,-3.69968
44108062,Private room,32,40.44027,-3.67427
44108858,Private room,40,40.42049,-3.70352
44109659,Entire home/apt,50,40.40746,-3.69701
44109856,Private room,30,40.4607,-3.78122
44109977,Entire home/apt,54,40.43695,-3.71071
44110175,Entire home/apt,28,40.40746,-3.69896
44110848,Entire home/apt,56,40.46017,-3.70318
44111643,Private room,30,40.41064,-3.70184
44114125,Private room,25,40.39528,-3.72925
44114264,Private room,517,40.41391,-3.70112
44114310,Private room,28,40.40303,-3.73155
44115594,Entire home/apt,39,40.41028,-3.70546
44117126,Entire home/apt,55,40.42411,-3.69466
44118751,Entire home/apt,50,40.40207,-3.74421
44120144,Private room,30,40.39482,-3.75002
44120519,Entire home/apt,110,40.41649,-3.70286
44120982,Private room,30,40.42237,-3.69901
44127614,Entire home/apt,96,40.42416,-3.69866
44129261,Private room,25,40.47119,-3.59279
44130481,Entire home/apt,20,40.39599,-3.73371
44131038,Shared room,30,40.37396,-3.76547
44131463,Entire home/apt,46,40.42346,-3.69881
44132445,Entire home/apt,60,40.42813,-3.68406
44133132,Entire home/apt,41,40.44941,-3.70687
44133284,Entire home/apt,55,40.43363,-3.71558
44135572,Entire home/apt,70,40.4241,-3.69115
44136271,Private room,18,40.43316,-3.6453
44137386,Private room,40,40.42613,-3.70988
44138801,Private room,25,40.42299,-3.70362
44141120,Entire home/apt,40,40.41353,-3.69662
44141461,Private room,12,40.44606,-3.6721
44143315,Private room,10,40.41297,-3.7072
44144075,Entire home/apt,95,40.41675,-3.70494
44144128,Entire home/apt,50,40.42347,-3.70248
44144460,Private room,24,40.40993,-3.70126
44144748,Entire home/apt,81,40.41674,-3.70453
44145027,Entire home/apt,57,40.4168,-3.70445
44145319,Entire home/apt,90,40.42154,-3.70174
44145715,Private room,30,40.39508,-3.65916
44146372,Private room,40,40.48262,-3.72185
44146527,Private room,50,40.40971,-3.71133
44146733,Shared room,80,40.45615,-3.70817
44147009,Entire home/apt,93,40.41599,-3.70817
44147150,Entire home/apt,110,40.41719,-3.70834
44147264,Entire home/apt,95,40.41813,-3.70718
44147365,Entire home/apt,122,40.4162,-3.7082
44147481,Private room,24,40.42597,-3.70164
44147482,Entire home/apt,135,40.4167,-3.70638
44147647,Entire home/apt,142,40.41603,-3.70702
44148009,Entire home/apt,82,40.42565,-3.70698
44148039,Entire home/apt,66,40.41672,-3.70387
44148346,Entire home/apt,80,40.42334,-3.70153
44148611,Entire home/apt,116,40.41701,-3.70711
44149028,Entire home/apt,44,40.41673,-3.70335
44149037,Entire home/apt,43,40.4167,-3.70269
44149063,Entire home/apt,44,40.41662,-3.70406
44152462,Entire home/apt,93,40.42561,-3.70506
44158148,Entire home/apt,25,40.42491,-3.6972
44159862,Entire home/apt,70,40.42482,-3.70486
44160133,Entire home/apt,70,40.42365,-3.70638
44160285,Entire home/apt,150,40.44307,-3.67219
44160477,Entire home/apt,123,40.41522,-3.7114
44162389,Entire home/apt,36,40.46414,-3.69913
44162632,Entire home/apt,79,40.42552,-3.70659
44162855,Entire home/apt,70,40.42375,-3.70515
44163140,Entire home/apt,20,40.39763,-3.73267
44163479,Private room,18,40.41985,-3.70881
44163782,Private room,30,40.37551,-3.73479
44163832,Entire home/apt,20,40.39585,-3.73255
44165267,Entire home/apt,60,40.432,-3.67288
44171198,Private room,15,40.39558,-3.69993
44172824,Entire home/apt,85,40.42387,-3.6988
44174305,Entire home/apt,54,40.42385,-3.70917
44174460,Entire home/apt,88,40.43063,-3.66721
44175834,Entire home/apt,35,40.42209,-3.6992
44176534,Private room,20,40.39339,-3.66878
44177175,Private room,15,40.39182,-3.69799
44186245,Private room,27,40.42463,-3.70315
44190298,Entire home/apt,68,40.42539,-3.62002
44194293,Private room,40,40.40181,-3.69779
44198996,Entire home/apt,44,40.42242,-3.70748
44199304,Entire home/apt,72,40.41458,-3.70144
44199858,Entire home/apt,58,40.46968,-3.69495
44202455,Private room,28,40.44761,-3.64223
44203667,Private room,90,40.4313,-3.63842
44204825,Entire home/apt,38,40.41164,-3.69872
44205673,Private room,25,40.39686,-3.66366
44219815,Entire home/apt,48,40.41674,-3.70241
44219834,Entire home/apt,44,40.41683,-3.70227
44220894,Entire home/apt,43,40.41637,-3.70374
44220909,Entire home/apt,44,40.41479,-3.70215
44223049,Entire home/apt,101,40.39387,-3.65727
44223704,Private room,11,40.41182,-3.70334
44225819,Entire home/apt,70,40.42047,-3.70164
44225904,Entire home/apt,50,40.42266,-3.70297
44227012,Private room,16,40.41016,-3.70476
44227244,Entire home/apt,80,40.41982,-3.7032
44227579,Entire home/apt,80,40.419,-3.70765
44228860,Private room,25,40.42766,-3.69476
44229727,Private room,18,40.41002,-3.73245
44230229,Private room,25,40.42492,-3.70036
44233745,Entire home/apt,120,40.42208,-3.69696
44238211,Entire home/apt,81,40.42227,-3.69851
44238293,Entire home/apt,80,40.42045,-3.70567
44238873,Entire home/apt,80,40.42065,-3.70645
44239664,Entire home/apt,80,40.41843,-3.70629
44239853,Entire home/apt,50,40.41025,-3.70971
44240881,Entire home/apt,71,40.39644,-3.66588
44243185,Entire home/apt,80,40.42122,-3.70492
44245065,Entire home/apt,175,40.39724,-3.60359
44246550,Private room,56,40.42221,-3.69762
44249417,Private room,25,40.43469,-3.6446
44254270,Entire home/apt,90,40.47306,-3.64381
44257148,Entire home/apt,56,40.41511,-3.70122
44257150,Entire home/apt,47,40.41514,-3.69917
44258268,Entire home/apt,79,40.4139,-3.70166
44261614,Entire home/apt,50,40.41964,-3.71012
44264032,Entire home/apt,235,40.41688,-3.70316
44265389,Private room,33,40.47409,-3.58237
44265422,Entire home/apt,77,40.42507,-3.71135
44266069,Entire home/apt,202,40.41175,-3.69409
44270190,Private room,25,40.4097,-3.73942
44271407,Entire home/apt,83,40.41383,-3.70164
44271543,Entire home/apt,205,40.4151,-3.70178
44271725,Private room,23,40.39628,-3.68978
44271892,Private room,40,40.47383,-3.58946
44272076,Private room,45,40.40953,-3.71038
44272409,Private room,22,40.39656,-3.69145
44272595,Private room,55,40.44701,-3.70033
44272734,Private room,22,40.39638,-3.68972
44272779,Private room,55,40.44715,-3.69843
44272856,Private room,75,40.44825,-3.70028
44272909,Private room,21,40.39724,-3.69199
44272983,Private room,21,40.40993,-3.70833
44273008,Private room,32,40.41482,-3.70174
44274350,Private room,30,40.46782,-3.69775
44278752,Entire home/apt,32,40.40932,-3.7048
44287184,Entire home/apt,80,40.41098,-3.70602
44290054,Private room,29,40.48563,-3.68532
44294692,Private room,15,40.37819,-3.71231
44297761,Entire home/apt,100,40.42482,-3.70275
44299063,Private room,46,40.38143,-3.72912
44300203,Entire home/apt,32,40.439,-3.70649
44300691,Entire home/apt,39,40.41294,-3.70759
44300753,Private room,15,40.39766,-3.69671
44300994,Entire home/apt,75,40.45595,-3.69968
44301131,Entire home/apt,65,40.45611,-3.70063
44301145,Entire home/apt,65,40.45808,-3.701
44301292,Private room,39,40.38288,-3.6207
44302151,Private room,40,40.42337,-3.70381
44304359,Entire home/apt,131,40.41439,-3.70725
44304596,Entire home/apt,83,40.41411,-3.70836
44305807,Entire home/apt,8469,40.40673,-3.71757
44313484,Private room,14,40.39998,-3.70114
44318360,Private room,29,40.41874,-3.67282
44324833,Entire home/apt,73,40.41681,-3.70201
44328380,Entire home/apt,42,40.4082,-3.70922
44329307,Private room,15,40.39197,-3.66725
44330637,Entire home/apt,60,40.4282,-3.70224
44331101,Private room,20,40.43347,-3.64469
44331404,Private room,55,40.41914,-3.70639
44331562,Entire home/apt,81,40.41143,-3.69752
44333593,Entire home/apt,39,40.39937,-3.67122
44334028,Private room,43,40.4373,-3.7111
44334133,Entire home/apt,43,40.40845,-3.70832
44334153,Entire home/apt,32,40.4008,-3.67109
44335121,Entire home/apt,49,40.39043,-3.66939
44335278,Entire home/apt,89,40.43657,-3.67681
44345593,Private room,18,40.38432,-3.72187
44348406,Shared room,16,40.42604,-3.69982
44348502,Private room,25,40.40719,-3.69511
44348690,Private room,25,40.42984,-3.66238
44348793,Private room,25,40.40508,-3.69848
44348958,Shared room,77,40.42701,-3.69977
44349389,Entire home/apt,105,40.43196,-3.66569
44349856,Private room,13,40.40409,-3.74403
44350764,Entire home/apt,42,40.40105,-3.67171
44351480,Entire home/apt,39,40.4012,-3.6712
44360377,Private room,35,40.40901,-3.70637
44365109,Entire home/apt,140,40.43095,-3.6928
44367003,Private room,45,40.37202,-3.61889
44367154,Entire home/apt,58,40.41319,-3.69844
44367589,Entire home/apt,59,40.42999,-3.68404
44369230,Entire home/apt,48,40.4262,-3.70958
44371557,Private room,28,40.41363,-3.69889
44371776,Entire home/apt,80,40.41242,-3.70252
44372102,Shared room,18,40.42607,-3.7002
44372313,Private room,20,40.42417,-3.70095
44372682,Shared room,26,40.42545,-3.69949
44372719,Shared room,28,40.41372,-3.69934
44372857,Entire home/apt,50,40.39792,-3.76975
44373072,Shared room,28,40.41391,-3.69885
44373198,Entire home/apt,100,40.41412,-3.70621
44373616,Private room,26,40.41635,-3.72446
44374410,Private room,30,40.46521,-3.69
44374698,Private room,12,40.40863,-3.72725
44375072,Private room,32,40.42088,-3.69753
44375154,Private room,32,40.42128,-3.69986
44377003,Private room,32,40.42246,-3.69816
44377228,Private room,32,40.42231,-3.69774
44377292,Private room,32,40.42256,-3.69775
44377415,Private room,32,40.42076,-3.69981
44377648,Private room,50,40.45817,-3.70053
44381469,Private room,20,40.35324,-3.69148
44383430,Shared room,81,40.42869,-3.69953
44383635,Private room,87,40.427,-3.69945
44383826,Shared room,200,40.42716,-3.69752
44384063,Shared room,52,40.42875,-3.69957
44384150,Entire home/apt,78,40.42163,-3.69938
44384248,Private room,111,40.428,-3.69778
44384645,Entire home/apt,360,40.42222,-3.68648
44384813,Private room,18,40.40597,-3.67477
44385231,Entire home/apt,343,40.4286,-3.685
44385665,Entire home/apt,84,40.45054,-3.70195
44386347,Private room,55,40.44807,-3.70032
44386460,Private room,55,40.44893,-3.69798
44388758,Private room,15,40.39504,-3.76715
44389140,Entire home/apt,53,40.42797,-3.65636
44390437,Entire home/apt,71,40.40858,-3.70701
44390596,Private room,20,40.42213,-3.70903
44394920,Entire home/apt,64,40.41096,-3.71225
44396990,Entire home/apt,25,40.41052,-3.69634
44403598,Private room,16,40.38366,-3.72296
44404286,Private room,25,40.39572,-3.63977
44409689,Private room,12,40.42962,-3.6451
44410836,Private room,23,40.4029,-3.7493
44413031,Entire home/apt,40,40.44965,-3.7088
44422859,Private room,20,40.43518,-3.64351
44422992,Private room,20,40.41709,-3.69813
44423581,Private room,25,40.40557,-3.73335
44424281,Entire home/apt,35,40.40645,-3.69987
44424903,Entire home/apt,50,40.42456,-3.7031
44425089,Entire home/apt,75,40.43232,-3.67432
44425754,Entire home/apt,40,40.42146,-3.70391
44432375,Private room,26,40.34521,-3.68509
44433005,Private room,10,40.42685,-3.65036
44437175,Entire home/apt,71,40.42525,-3.70459
44437654,Entire home/apt,71,40.42369,-3.70298
44443641,Private room,27,40.43423,-3.71384
44445337,Private room,21,40.39307,-3.66047
44447012,Entire home/apt,235,40.43445,-3.68317
44447193,Private room,68,40.40572,-3.75266
44455351,Entire home/apt,45,40.37844,-3.63269
44459540,Entire home/apt,61,40.43489,-3.70242
44459997,Private room,15,40.37134,-3.70326
44460328,Entire home/apt,90,40.423,-3.69684
44460602,Entire home/apt,156,40.41114,-3.70269
44462031,Entire home/apt,115,40.40857,-3.70316
44463831,Private room,28,40.43383,-3.7119
44463987,Private room,35,40.42525,-3.65094
44467741,Private room,24,40.40796,-3.70195
44468747,Entire home/apt,419,40.46666,-3.67871
44470172,Entire home/apt,77,40.42211,-3.69953
44472602,Entire home/apt,66,40.41532,-3.70678
44472826,Private room,30,40.40173,-3.67731
44473923,Private room,25,40.39897,-3.66362
44483171,Entire home/apt,60,40.40953,-3.70983
44483695,Entire home/apt,47,40.45134,-3.69894
44483787,Private room,25,40.45925,-3.69781
44484418,Entire home/apt,20,40.38876,-3.67091
44484914,Entire home/apt,75,40.41327,-3.7075
44486917,Private room,36,40.42665,-3.67927
44489149,Entire home/apt,20,40.43465,-3.70331
44490312,Entire home/apt,400,40.42286,-3.70536
44491363,Entire home/apt,55,40.40662,-3.67074
44492973,Private room,58,40.46683,-3.68868
44493174,Private room,36,40.46806,-3.68874
44493246,Private room,29,40.46838,-3.68837
44493264,Entire home/apt,20,40.43816,-3.7018
44497896,Private room,17,40.41999,-3.70334
44502785,Private room,30,40.42677,-3.66313
44503235,Private room,19,40.39257,-3.72689
44504334,Entire home/apt,64,40.43746,-3.67864
44512402,Private room,26,40.40941,-3.73406
44512733,Entire home/apt,59,40.42305,-3.70591
44516650,Private room,35,40.42087,-3.71223
44520663,Private room,30,40.37678,-3.73762
44525630,Entire home/apt,141,40.41238,-3.70718
44526173,Entire home/apt,20,40.3888,-3.7291
44526618,Shared room,13,40.41746,-3.70111
44527179,Shared room,15,40.41752,-3.7008
44527774,Entire home/apt,40,40.41627,-3.70111
44528381,Private room,16,40.40302,-3.69013
44529016,Shared room,16,40.41716,-3.70288
44531072,Entire home/apt,34,40.43493,-3.71052
44531799,Private room,24,40.47147,-3.69169
44533396,Entire home/apt,80,40.37686,-3.69964
44534556,Entire home/apt,29,40.42655,-3.6848
44535695,Entire home/apt,43,40.40906,-3.70923
44536103,Private room,40,40.35192,-3.68754
44536779,Entire home/apt,100,40.43737,-3.67524
44536821,Entire home/apt,101,40.42142,-3.70082
44542640,Entire home/apt,45,40.43766,-3.71079
44543044,Private room,57,40.41598,-3.70191
44543671,Private room,26,40.41568,-3.70223
44544624,Private room,30,40.41559,-3.70064
44546941,Private room,17,40.39527,-3.63353
44551434,Entire home/apt,40,40.4229,-3.70236
44551437,Entire home/apt,117,40.42603,-3.69067
44551933,Entire home/apt,45,40.46156,-3.67991
44555262,Private room,25,40.48564,-3.70962
44555677,Private room,32,40.41551,-3.70969
44556739,Private room,26,40.41622,-3.71182
44562938,Private room,30,40.37676,-3.77595
44567589,Private room,16,40.41295,-3.69864
44567723,Entire home/apt,119,40.42086,-3.69701
44570458,Entire home/apt,260,40.42563,-3.69061
44573795,Private room,25,40.41248,-3.70522
44584136,Entire home/apt,105,40.42615,-3.70626
44585023,Private room,20,40.41852,-3.70302
44586151,Entire home/apt,80,40.46021,-3.68185
44586443,Entire home/apt,20,40.43396,-3.70574
44586644,Entire home/apt,86,40.42744,-3.70745
44588256,Private room,22,40.41106,-3.70979
44589011,Entire home/apt,55,40.48615,-3.66683
44590444,Entire home/apt,65,40.40984,-3.7104
44594034,Entire home/apt,118,40.41375,-3.71268
44597151,Entire home/apt,200,40.42264,-3.70929
44605269,Entire home/apt,120,40.46072,-3.68108
44605647,Entire home/apt,82,40.48786,-3.66466
44605806,Entire home/apt,200,40.39884,-3.69965
44608642,Entire home/apt,75,40.38902,-3.66535
44609158,Private room,50,40.41026,-3.73984
44609984,Entire home/apt,49,40.42,-3.70378
44612031,Private room,30,40.42516,-3.69835
44623551,Entire home/apt,60,40.42913,-3.71792
44626339,Private room,21,40.43663,-3.64235
44626470,Private room,25,40.43446,-3.64389
44626761,Private room,26,40.35157,-3.69447
44627495,Entire home/apt,30,40.41536,-3.7072
44628557,Private room,20,40.4749,-3.71514
44630461,Private room,45,40.40613,-3.67755
44630565,Private room,50,40.40477,-3.67772
44630802,Entire home/apt,57,40.41327,-3.70573
44630917,Private room,25,40.36648,-3.68658
44631069,Entire home/apt,20,40.44052,-3.70691
44636745,Private room,9,40.42143,-3.69887
44636881,Private room,34,40.42179,-3.70747
44637033,Private room,35,40.42153,-3.70725
44637066,Private room,20,40.42305,-3.70571
44637099,Private room,29,40.42325,-3.7075
44637131,Private room,31,40.42303,-3.70569
44637180,Private room,34,40.42154,-3.70595
44637535,Private room,25,40.40765,-3.70698
44638066,Entire home/apt,145,40.42094,-3.70638
44638163,Private room,22,40.37925,-3.67448
44639907,Entire home/apt,87,40.3941,-3.69585
44640338,Private room,21,40.43154,-3.70989
44642962,Entire home/apt,75,40.40961,-3.70568
44644181,Entire home/apt,20,40.43416,-3.70041
44646313,Entire home/apt,175,40.41878,-3.70689
44652020,Entire home/apt,90,40.4202,-3.70366
44654265,Entire home/apt,100,40.41299,-3.70714
44656674,Private room,84,40.46646,-3.67751
44656949,Private room,66,40.46845,-3.67729
44657420,Private room,30,40.40439,-3.69434
44658323,Entire home/apt,85,40.41582,-3.70899
44660064,Entire home/apt,95,40.44688,-3.69563
44660566,Private room,30,40.40585,-3.6936
44660762,Private room,20,40.40641,-3.69449
44661770,Private room,20,40.40396,-3.6751
44664847,Private room,79,40.42828,-3.69885
44665535,Private room,40,40.4327,-3.7021
44670409,Private room,22,40.40547,-3.71176
44671481,Private room,40,40.4201,-3.70073
44671913,Entire home/apt,93,40.39218,-3.66811
44671914,Entire home/apt,107,40.39357,-3.66882
44671915,Entire home/apt,93,40.39167,-3.67005
44672105,Entire home/apt,185,40.41297,-3.69716
44674453,Entire home/apt,42,40.40588,-3.70147
44675142,Entire home/apt,89,40.41449,-3.6968
44675208,Private room,18,40.43432,-3.64901
44679300,Entire home/apt,53,40.42218,-3.70124
44681470,Entire home/apt,214,40.42423,-3.70088
44693781,Entire home/apt,65,40.4213,-3.70397
44694238,Entire home/apt,30,40.39753,-3.64773
44697269,Private room,29,40.42104,-3.70218
44698524,Private room,30,40.39767,-3.71798
44699048,Private room,25,40.42826,-3.63964
44699952,Private room,25,40.38659,-3.64842
44700161,Private room,40,40.41765,-3.70319
44701557,Entire home/apt,214,40.42423,-3.70088
44701628,Private room,49,40.4137,-3.69939
44701940,Entire home/apt,115,40.42423,-3.70088
44702984,Entire home/apt,35,40.47181,-3.70212
44704372,Entire home/apt,40,40.409,-3.70264
44723765,Entire home/apt,124,40.41601,-3.7015
44748269,Private room,25,40.3576,-3.69789
44772201,Private room,31,40.42003,-3.70121
44775466,Entire home/apt,65,40.41511,-3.70225
44777278,Private room,30,40.42104,-3.70218
44777326,Entire home/apt,169,40.42265,-3.68041
44778173,Private room,29,40.42104,-3.70218
44779122,Private room,32,40.42118,-3.69773
44780084,Entire home/apt,48,40.38347,-3.76518
44782413,Private room,21,40.38939,-3.7013
44783252,Private room,40,40.37997,-3.78201
44784023,Entire home/apt,48,40.38124,-3.76463
44788166,Entire home/apt,47,40.42112,-3.70072
44800203,Private room,40,40.43248,-3.71364
44803488,Private room,30,40.40307,-3.68131
44806699,Entire home/apt,165,40.44496,-3.6973
44836683,Entire home/apt,70,40.40965,-3.70039
44841990,Private room,35,40.4806,-3.71721
44850241,Private room,44,40.41312,-3.69014
44851817,Entire home/apt,66,40.4251,-3.70631
44884706,Entire home/apt,31,40.43709,-3.71245
44886088,Entire home/apt,45,40.39027,-3.66946
44888087,Private room,35,40.40433,-3.6796
44888273,Private room,35,40.40279,-3.68066
44888305,Shared room,15,40.44918,-3.70103
44892427,Entire home/apt,35,40.43338,-3.70053
44893628,Entire home/apt,38,40.43359,-3.70426
44894932,Entire home/apt,85,40.43378,-3.70184
44896058,Entire home/apt,33,40.43823,-3.70152
44898434,Entire home/apt,49,40.39485,-3.67225
44907687,Private room,18,40.41307,-3.70159
44924982,Entire home/apt,73,40.43808,-3.69881
44928238,Entire home/apt,48,40.43184,-3.66583
44929697,Entire home/apt,32,40.42052,-3.71684
44931587,Entire home/apt,40,40.43925,-3.7095
44938174,Private room,45,40.48991,-3.66482
44953685,Entire home/apt,58,40.47036,-3.57892
44961437,Private room,40,40.42137,-3.67965
44983780,Entire home/apt,85,40.41099,-3.70351
44986462,Entire home/apt,160,40.43401,-3.70004
44988896,Private room,65,40.41327,-3.69747
44988911,Private room,29,40.41448,-3.69733
44988930,Private room,29,40.41295,-3.69869
44988940,Private room,29,40.41302,-3.69797
44989367,Private room,29,40.41299,-3.69924
44989855,Private room,20,40.42677,-3.67987
44994584,Entire home/apt,34,40.42955,-3.71279
44996497,Entire home/apt,328,40.42866,-3.67681
44998323,Entire home/apt,32,40.42681,-3.70187
45006507,Entire home/apt,45,40.42808,-3.64667
45006708,Entire home/apt,159,40.42431,-3.70008
45009082,Entire home/apt,68,40.42941,-3.70723
45010912,Private room,23,40.38269,-3.67165
45011283,Entire home/apt,48,40.38282,-3.76506
45011469,Private room,10,40.38679,-3.66947
45012287,Private room,20,40.38273,-3.67219
45012850,Private room,75,40.40677,-3.69321
45013540,Private room,17,40.40984,-3.70935
45016912,Entire home/apt,114,40.42344,-3.70182
45023991,Private room,15,40.37543,-3.74021
45048128,Private room,34,40.35902,-3.68411
45048865,Entire home/apt,80,40.42226,-3.71198
45053125,Entire home/apt,49,40.4207,-3.7055
45054173,Private room,50,40.40816,-3.70422
45054539,Entire home/apt,25,40.42831,-3.68484
45056024,Entire home/apt,38,40.41139,-3.69396
45057451,Entire home/apt,29,40.42529,-3.70296
45060723,Private room,70,40.4077,-3.69338
45063008,Entire home/apt,37,40.43646,-3.71208
45064717,Entire home/apt,35,40.43095,-3.65334
45072749,Entire home/apt,35,40.41715,-3.70257
45074044,Private room,23,40.38327,-3.66831
45075462,Private room,18,40.44112,-3.6987
45076388,Entire home/apt,62,40.45771,-3.69974
45076395,Entire home/apt,50,40.45805,-3.69991
45076397,Entire home/apt,50,40.45755,-3.69869
45076400,Entire home/apt,50,40.45849,-3.70019
45078480,Private room,20,40.46704,-3.707
45083281,Private room,27,40.41312,-3.73339
45083536,Private room,27,40.39392,-3.69375
45084984,Private room,35,40.42735,-3.63964
45085563,Private room,20,40.42507,-3.66959
45086755,Entire home/apt,63,40.43213,-3.71904
45087486,Private room,14,40.40478,-3.71409
45087698,Private room,18,40.38621,-3.70395
45087722,Private room,50,40.42206,-3.69938
45087787,Private room,35,40.40595,-3.6934
45087833,Private room,35,40.40623,-3.69543
45088939,Entire home/apt,56,40.46779,-3.69318
45094276,Private room,22,40.49235,-3.65464
45094854,Private room,25,40.44311,-3.66977
45095205,Entire home/apt,50,40.43372,-3.71165
45095851,Private room,17,40.4571,-3.7052
45097201,Entire home/apt,80,40.42769,-3.70468
45097652,Private room,70,40.40194,-3.75018
45098208,Entire home/apt,76,40.42092,-3.70518
45101825,Shared room,350,40.38168,-3.70656
45102438,Entire home/apt,35,40.38853,-3.67129
45108187,Entire home/apt,35,40.39569,-3.73196
45109581,Private room,40,40.39947,-3.68663
45111158,Entire home/apt,101,40.41871,-3.69911
45111319,Private room,38,40.38735,-3.74481
45115313,Private room,28,40.4678,-3.69521
45115700,Private room,23,40.46976,-3.64321
45116226,Private room,26,40.40864,-3.69924
45116674,Private room,20,40.41646,-3.70053
45117336,Private room,25,40.36911,-3.69777
45130701,Entire home/apt,50,40.45991,-3.70046
45130706,Entire home/apt,50,40.45795,-3.69822
45131025,Entire home/apt,94,40.42774,-3.68577
45132668,Private room,13,40.41582,-3.70146
45132677,Entire home/apt,84,40.48781,-3.66702
45132753,Private room,25,40.41613,-3.70115
45134263,Entire home/apt,86,40.40967,-3.70783
45134987,Entire home/apt,66,40.4094,-3.70927
45138833,Entire home/apt,73,40.41124,-3.70909
45139050,Entire home/apt,86,40.40943,-3.70913
45139408,Entire home/apt,73,40.4093,-3.70968
45142370,Private room,18,40.42955,-3.64763
45142590,Entire home/apt,81,40.39941,-3.69525
45147788,Entire home/apt,35,40.38178,-3.73275
45148329,Entire home/apt,86,40.41109,-3.70828
45148893,Entire home/apt,110,40.40437,-3.69661
45152030,Private room,60,40.41016,-3.70999
45153069,Entire home/apt,60,40.4381,-3.68784
45161667,Entire home/apt,141,40.42034,-3.70962
45166099,Entire home/apt,229,40.43111,-3.71323
45167108,Hotel room,0,40.42812,-3.68354
45168464,Entire home/apt,45,40.44159,-3.63069
45168865,Entire home/apt,45,40.42206,-3.69673
45171410,Entire home/apt,104,40.41821,-3.70508
45171455,Entire home/apt,196,40.42252,-3.70029
45176392,Private room,23,40.4028,-3.73927
45176449,Entire home/apt,70,40.4556,-3.69534
45177816,Entire home/apt,55,40.40504,-3.69112
45178219,Private room,20,40.4655,-3.69765
45179101,Private room,42,40.42087,-3.69805
45179167,Private room,37,40.4213,-3.69765
45179185,Private room,30,40.42283,-3.69968
45179216,Private room,61,40.4211,-3.69784
45184972,Entire home/apt,50,40.45924,-3.6984
45185055,Entire home/apt,50,40.45823,-3.70011
45185922,Entire home/apt,84,40.48549,-3.65107
45186871,Entire home/apt,50,40.45938,-3.69846
45191287,Private room,20,40.41055,-3.73174
45195511,Entire home/apt,50,40.45973,-3.69983
45196497,Private room,31,40.40955,-3.70131
45196959,Private room,21,40.46708,-3.69779
45197583,Entire home/apt,44,40.4082,-3.71049
45197834,Entire home/apt,65,40.43646,-3.69941
45204226,Private room,20,40.43185,-3.64527
45209114,Entire home/apt,38,40.39315,-3.73798
45210870,Private room,20,40.46902,-3.69187
45212119,Entire home/apt,45,40.39339,-3.73728
45214100,Private room,16,40.47207,-3.58312
45214189,Entire home/apt,123,40.4078,-3.71146
45214794,Private room,18,40.41957,-3.69766
45216463,Private room,25,40.42717,-3.73216
45219485,Private room,26,40.42086,-3.70332
45219488,Private room,40,40.39294,-3.77338
45219962,Private room,17,40.38686,-3.7463
45230386,Entire home/apt,81,40.42184,-3.71067
45230429,Entire home/apt,40,40.42242,-3.70748
45230616,Entire home/apt,57,40.42217,-3.71065
45231033,Entire home/apt,80,40.4082,-3.70547
45234416,Entire home/apt,50,40.45755,-3.6999
45237925,Entire home/apt,60,40.37263,-3.73611
45238401,Entire home/apt,333,40.42698,-3.67616
45238819,Entire home/apt,198,40.42678,-3.67826
45239011,Entire home/apt,215,40.42842,-3.67775
45245289,Entire home/apt,20,40.3896,-3.66922
45246109,Entire home/apt,80,40.41488,-3.7074
45248546,Private room,22,40.40993,-3.70279
45249073,Entire home/apt,49,40.3914,-3.66425
45250797,Entire home/apt,80,40.43588,-3.6748
45252277,Private room,11,40.42658,-3.65021
45254260,Private room,30,40.40667,-3.7053
45258378,Entire home/apt,47,40.42829,-3.64371
45261839,Entire home/apt,85,40.43154,-3.7164
45263442,Entire home/apt,41,40.4105,-3.70189
45264383,Private room,30,40.4211,-3.70284
45265338,Entire home/apt,72,40.42355,-3.69191
45267178,Private room,60,40.3967,-3.71859
45267829,Private room,20,40.39326,-3.72219
45267856,Private room,19,40.39152,-3.72231
45267966,Private room,35,40.40779,-3.67965
45268526,Private room,16,40.39155,-3.72043
45268527,Private room,15,40.39144,-3.72086
45268956,Private room,16,40.38981,-3.7268
